,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1711306014.0983071,41848.0,3301.732,19740.0,5790.677,"{'root--consul': 3.0, 'root--frontend': 7.0, 'root--geo': 8.0, 'root--jaeger': 6.0, 'root--memcached-profile': 14.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 13.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 18.065573770491802, 'root--mongodb-recommendation': 10.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 14.0}",1711306014.0983071,1711306044.6576648
1711306044.6590965,23584.0,12431.083,27020.0,4539.097,"{'root--consul': 3.0, 'root--frontend': 7.0, 'root--geo': 8.0, 'root--jaeger': 6.0, 'root--memcached-profile': 14.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 13.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 18.40983606557377, 'root--mongodb-recommendation': 10.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 14.0}",1711306044.6590965,1711306075.225979
1711306105.7876062,74034.0,4449.723,14240.0,4349.59,"{'root--consul': 3.557377049180328, 'root--frontend': 4.442622950819672, 'root--geo': 4.590163934426229, 'root--jaeger': 4.295081967213115, 'root--memcached-profile': 6.295081967213115, 'root--memcached-rate': 7.639344262295082, 'root--memcached-reserve': 7.950819672131147, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 5.442622950819672, 'root--mongodb-rate': 9.049180327868852, 'root--mongodb-recommendation': 8.180327868852459, 'root--mongodb-reservation': 10.278688524590164, 'root--mongodb-user': 4.0, 'root--profile': 3.557377049180328, 'root--rate': 4.0, 'root--recommendation': 13.327868852459016, 'root--reservation': 6.868852459016393, 'root--search': 3.442622950819672, 'root--user': 7.868852459016393}",1711306105.7876062,1711306136.3580575
1711306136.3594682,87900.0,289.79,2180.0,506.902,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 12.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 18.098360655737704, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 48.950819672131146, 'root--reservation': 14.98360655737705, 'root--search': 3.0, 'root--user': 3.0}",1711306136.3594682,1711306166.916574
1711306166.918022,88790.0,120.361,957.95,211.226,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 12.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 18.081967213114755, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 49.0, 'root--reservation': 15.0, 'root--search': 3.0, 'root--user': 3.0}",1711306166.918022,1711306197.4749079
1711306197.4763052,89292.0,38.213,347.9,71.135,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 12.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 18.0327868852459, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 49.0, 'root--reservation': 15.0, 'root--search': 3.0, 'root--user': 3.0}",1711306197.4763052,1711306228.038179
1711306258.1269653,88855.0,291.342,1590.0,389.929,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 3.5737704918032787, 'root--memcached-rate': 8.59016393442623, 'root--memcached-reserve': 4.721311475409836, 'root--mongodb-geo': 3.5737704918032787, 'root--mongodb-profile': 6.213114754098361, 'root--mongodb-rate': 4.672131147540983, 'root--mongodb-recommendation': 8.01639344262295, 'root--mongodb-reservation': 14.065573770491802, 'root--mongodb-user': 3.737704918032787, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 43.75409836065574, 'root--reservation': 12.475409836065573, 'root--search': 3.0, 'root--user': 3.0327868852459017}",1711306258.1269653,1711306288.6927595
1711306288.694325,83647.0,1047.125,3990.0,1102.852,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 21.016393442622952, 'root--mongodb-rate': 9.950819672131148, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 29.0, 'root--reservation': 4.0, 'root--search': 3.7049180327868854, 'root--user': 10.245901639344263}",1711306288.694325,1711306319.2532167
1711306319.2546036,89270.0,49.908,406.02,81.531,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 19.466666666666665, 'root--mongodb-rate': 10.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 29.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 12.0}",1711306319.2546036,1711306349.3113682
1711306349.3123415,77967.0,2329.352,8290.0,2499.403,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 19.19672131147541, 'root--mongodb-rate': 10.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 29.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 12.0}",1711306349.3123415,1711306379.864451
1711306409.9359398,88710.0,472.424,2560.0,722.568,"{'root--consul': 4.0, 'root--frontend': 4.180327868852459, 'root--geo': 4.360655737704918, 'root--jaeger': 3.4918032786885247, 'root--memcached-profile': 4.163934426229508, 'root--memcached-rate': 4.983606557377049, 'root--memcached-reserve': 3.180327868852459, 'root--mongodb-geo': 3.180327868852459, 'root--mongodb-profile': 15.065573770491802, 'root--mongodb-rate': 8.426229508196721, 'root--mongodb-recommendation': 12.114754098360656, 'root--mongodb-reservation': 3.8688524590163933, 'root--mongodb-user': 3.0, 'root--profile': 4.147540983606557, 'root--rate': 4.0, 'root--recommendation': 24.491803278688526, 'root--reservation': 4.0, 'root--search': 4.065573770491803, 'root--user': 10.737704918032787}",1711306409.9359398,1711306440.4923267
1711306440.4933498,89317.0,3.952,45.57,7.714,"{'root--consul': 4.0, 'root--frontend': 5.0, 'root--geo': 6.0, 'root--jaeger': 3.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 11.0, 'root--memcached-reserve': 4.983333333333333, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 23.033333333333335, 'root--mongodb-user': 3.0, 'root--profile': 12.283333333333333, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 5.0, 'root--user': 5.0}",1711306440.4933498,1711306470.5538943
1711306470.5549388,89268.0,15.946,142.21,30.605,"{'root--consul': 4.0, 'root--frontend': 5.0, 'root--geo': 6.0, 'root--jaeger': 3.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 11.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 20.098360655737704, 'root--mongodb-user': 3.0, 'root--profile': 13.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 5.0, 'root--user': 5.0}",1711306470.5549388,1711306501.1068122
1711306501.108724,89317.0,2.825,17.12,3.184,"{'root--consul': 4.0, 'root--frontend': 5.0, 'root--geo': 6.0, 'root--jaeger': 3.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 11.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.21311475409836, 'root--mongodb-user': 3.0, 'root--profile': 13.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 5.0, 'root--user': 5.0}",1711306501.108724,1711306531.662981
1711306531.6643488,89309.0,2.894,17.6,3.354,"{'root--consul': 4.0, 'root--frontend': 5.0, 'root--geo': 6.0, 'root--jaeger': 3.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 11.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 19.540983606557376, 'root--mongodb-user': 3.0, 'root--profile': 13.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 5.0, 'root--user': 5.0}",1711306531.6643488,1711306562.2330801
1711306592.317662,89308.0,5.424,58.85,16.382,"{'root--consul': 4.0, 'root--frontend': 4.15, 'root--geo': 4.3, 'root--jaeger': 3.0, 'root--memcached-profile': 5.8, 'root--memcached-rate': 8.45, 'root--memcached-reserve': 4.2, 'root--mongodb-geo': 4.566666666666666, 'root--mongodb-profile': 14.4, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 9.916666666666666, 'root--mongodb-reservation': 10.5, 'root--mongodb-user': 6.416666666666667, 'root--profile': 7.216666666666667, 'root--rate': 4.0, 'root--recommendation': 5.916666666666667, 'root--reservation': 3.433333333333333, 'root--search': 4.433333333333334, 'root--user': 4.433333333333334}",1711306592.317662,1711306622.365453
1711306622.3667636,89320.0,1.182,3.04,0.576,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 20.6, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 17.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 12.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 18.0, 'root--reservation': 3.0, 'root--search': 4.0, 'root--user': 4.0}",1711306622.3667636,1711306652.4412882
1711306652.4424858,89225.0,17.912,124.1,29.019,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.866666666666667, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 17.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 12.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 18.0, 'root--reservation': 3.0, 'root--search': 4.0, 'root--user': 4.0}",1711306652.4424858,1711306682.508506
1711306682.5099618,89321.0,1.142,3.29,0.931,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.633333333333333, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 17.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 12.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 18.0, 'root--reservation': 3.0, 'root--search': 4.0, 'root--user': 4.0}",1711306682.5099618,1711306712.5608552
1711306742.6217854,86438.0,225.368,2980.0,524.512,"{'root--consul': 6.442622950819672, 'root--frontend': 4.0, 'root--geo': 3.4918032786885247, 'root--jaeger': 3.278688524590164, 'root--memcached-profile': 4.524590163934426, 'root--memcached-rate': 7.573770491803279, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.524590163934426, 'root--mongodb-profile': 20.459016393442624, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 11.885245901639344, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 12.721311475409836, 'root--profile': 3.5245901639344264, 'root--rate': 4.19672131147541, 'root--recommendation': 13.278688524590164, 'root--reservation': 3.2950819672131146, 'root--search': 4.245901639344262, 'root--user': 4.0}",1711306742.6217854,1711306773.1901507
1711306773.1916423,76913.0,1354.786,10160.0,2438.912,"{'root--consul': 12.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 3.622950819672131, 'root--memcached-profile': 4.0, 'root--memcached-rate': 6.622950819672131, 'root--memcached-reserve': 3.6557377049180326, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 19.950819672131146, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 15.0, 'root--profile': 5.0, 'root--rate': 4.622950819672131, 'root--recommendation': 6.0, 'root--reservation': 5.0, 'root--search': 5.0, 'root--user': 4.0}",1711306773.1916423,1711306803.7560186
1711306803.7572982,84910.0,757.419,6520.0,1561.917,"{'root--consul': 12.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 6.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 18.114754098360656, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 15.0, 'root--profile': 5.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 5.0, 'root--search': 5.0, 'root--user': 4.0}",1711306803.7572982,1711306834.336041
1711306834.348115,77974.0,2104.106,10940.0,3277.228,"{'root--consul': 12.0, 'root--frontend': 4.0, 'root--geo': 3.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 6.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 18.0327868852459, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 15.0, 'root--profile': 5.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 5.0, 'root--search': 5.0, 'root--user': 4.0}",1711306834.348115,1711306864.9114695
1711306895.4761212,88836.0,1004.439,5980.0,1654.635,"{'root--consul': 7.95, 'root--frontend': 4.0, 'root--geo': 3.216666666666667, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 5.1, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.7, 'root--mongodb-profile': 13.8, 'root--mongodb-rate': 3.7, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 17.366666666666667, 'root--profile': 4.733333333333333, 'root--rate': 4.0, 'root--recommendation': 5.466666666666667, 'root--reservation': 4.783333333333333, 'root--search': 5.2, 'root--user': 4.0}",1711306895.4761212,1711306925.535257
1711306925.536198,85723.0,598.04,4080.0,1195.22,"{'root--consul': 3.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 21.34426229508197, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 11.688524590163935, 'root--user': 4.0}",1711306925.536198,1711306956.093732
1711306956.0952284,88905.0,74.758,1230.0,227.366,"{'root--consul': 3.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 19.59016393442623, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 12.0, 'root--user': 4.0}",1711306956.0952284,1711306986.6577754
1711306986.659138,89189.0,241.982,2920.0,642.671,"{'root--consul': 3.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 18.8, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 12.0, 'root--user': 4.0}",1711306986.659138,1711307016.7141957
1711307016.7155194,73198.0,1377.129,11720.0,2684.919,"{'root--consul': 3.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 18.639344262295083, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 12.0, 'root--user': 4.0}",1711307016.7155194,1711307047.2802
1711307047.281551,68385.0,6714.726,17190.0,7200.744,"{'root--consul': 3.0, 'root--frontend': 4.672131147540983, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 3.6065573770491803, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.1147540983606556, 'root--mongodb-geo': 3.19672131147541, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0491803278688523, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 18.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 5.049180327868853, 'root--reservation': 3.721311475409836, 'root--search': 12.032786885245901, 'root--user': 4.0}",1711307047.281551,1711307077.8361835
1711307077.8372679,89316.0,63.124,1030.0,197.487,"{'root--consul': 3.0, 'root--frontend': 12.967213114754099, 'root--geo': 4.0, 'root--jaeger': 3.2295081967213113, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 18.360655737704917, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 40.01639344262295, 'root--reservation': 3.0, 'root--search': 14.0, 'root--user': 4.0}",1711307077.8372679,1711307108.3860247
1711307108.387062,79603.0,156.227,1830.0,402.008,"{'root--consul': 3.0, 'root--frontend': 13.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 18.049180327868854, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 41.0, 'root--reservation': 3.0, 'root--search': 14.0, 'root--user': 4.0}",1711307108.387062,1711307138.9388764
1711307138.9402924,48557.0,414.876,20760.0,2899.067,"{'root--consul': 3.0, 'root--frontend': 13.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 18.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 41.0, 'root--reservation': 3.0, 'root--search': 14.0, 'root--user': 4.0}",1711307138.9402924,1711307169.5027428
1711307169.5049202,32390.0,1180.357,27670.0,5551.887,"{'root--consul': 3.0, 'root--frontend': 13.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 18.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 41.0, 'root--reservation': 3.0, 'root--search': 14.0, 'root--user': 4.0}",1711307169.5049202,1711307200.0613635
1711307230.6461926,44176.0,5211.528,26300.0,5513.779,"{'root--consul': 3.4754098360655736, 'root--frontend': 6.213114754098361, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 3.4754098360655736, 'root--memcached-rate': 6.262295081967213, 'root--memcached-reserve': 9.01639344262295, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 12.737704918032787, 'root--mongodb-rate': 3.4918032786885247, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 11.39344262295082, 'root--profile': 4.721311475409836, 'root--rate': 4.0, 'root--recommendation': 22.934426229508198, 'root--reservation': 3.3278688524590163, 'root--search': 9.245901639344263, 'root--user': 4.0}",1711307230.6461926,1711307261.2062337
1711307261.207675,52377.0,462.792,8960.0,1961.859,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 16.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.60655737704918, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 5.0, 'root--profile': 7.868852459016393, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 5.0, 'root--search': 4.0, 'root--user': 4.0}",1711307261.207675,1711307291.7753239
1711307291.7871356,60833.0,479.641,9130.0,2118.393,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 16.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.37704918032787, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 5.0, 'root--profile': 8.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 5.0, 'root--search': 4.0, 'root--user': 4.0}",1711307291.7871356,1711307322.358542
1711307322.3599277,81527.0,3359.343,8860.0,3555.388,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 16.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 18.934426229508198, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 5.0, 'root--profile': 8.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 5.0, 'root--search': 4.0, 'root--user': 4.0}",1711307322.3599277,1711307352.9074907
1711307382.9671807,71453.0,944.828,23670.0,4566.803,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 6.883333333333334, 'root--memcached-rate': 6.6, 'root--memcached-reserve': 14.2, 'root--mongodb-geo': 4.4, 'root--mongodb-profile': 18.0, 'root--mongodb-rate': 3.3333333333333335, 'root--mongodb-recommendation': 3.433333333333333, 'root--mongodb-reservation': 4.333333333333333, 'root--mongodb-user': 5.0, 'root--profile': 5.166666666666667, 'root--rate': 6.9, 'root--recommendation': 3.3, 'root--reservation': 4.466666666666667, 'root--search': 4.0, 'root--user': 6.35}",1711307382.9671807,1711307413.0353072
1711307413.0365334,78375.0,3805.146,11580.0,4333.447,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 12.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 13.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 18.459016393442624, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 5.0, 'root--profile': 3.0, 'root--rate': 13.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 12.0}",1711307413.0365334,1711307443.596142
1711307443.5975223,89313.0,216.339,1930.0,475.74,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 12.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 13.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 18.033333333333335, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 5.0, 'root--profile': 3.0, 'root--rate': 13.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 12.0}",1711307443.5975223,1711307473.655909
1711307473.6568763,55849.0,49.468,4.61,992.402,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 12.0, 'root--memcached-rate': 5.0, 'root--memcached-reserve': 13.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 18.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 5.0, 'root--profile': 3.0, 'root--rate': 13.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 12.0}",1711307473.6568763,1711307504.2126644
