,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1711193476.715317,69753.0,470.369,11990.0,2213.733,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711193476.715317,1711193507.280344
1711193507.2817001,51211.0,58.145,236.93,51.463,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711193507.2817001,1711193537.8361013
1711193537.8374782,67009.0,1219.108,4790.0,1510.501,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711193537.8374782,1711193568.3837829
1711193568.3852048,53051.0,2151.587,27490.0,6946.352,"{'root--consul': 8.0, 'root--frontend': 8.459016393442623, 'root--geo': 9.0, 'root--jaeger': 8.426229508196721, 'root--memcached-profile': 8.426229508196721, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.459016393442623, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.475409836065573, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.459016393442623, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711193568.3852048,1711193598.9395435
1711193598.940925,67882.0,2115.689,17680.0,3157.002,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711193598.940925,1711193629.5080595
1711193629.5094476,62335.0,1609.002,20250.0,4620.866,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711193629.5094476,1711193659.5685809
1711193659.5695713,66210.0,958.476,20920.0,4048.966,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711193659.5695713,1711193690.121953
1711193690.1234226,79870.0,1304.402,19170.0,3470.824,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711193690.1234226,1711193720.6801615
1711193720.6892908,77821.0,1102.304,17530.0,3588.297,"{'root--consul': 8.0, 'root--frontend': 8.133333333333333, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.716666666666667, 'root--memcached-rate': 8.716666666666667, 'root--memcached-reserve': 8.166666666666666, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.716666666666667, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.716666666666667, 'root--mongodb-user': 8.166666666666666, 'root--profile': 8.0, 'root--rate': 8.166666666666666, 'root--recommendation': 8.766666666666667, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.166666666666666}",1711193720.6892908,1711193750.74507
1711193750.7462113,65549.0,2972.835,16100.000000000002,4326.614,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711193750.7462113,1711193781.3003213
1711193781.3017359,63176.0,572.026,14670.0,2458.423,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711193781.3017359,1711193811.8538358
1711193811.8554347,63380.0,977.419,13600.0,3194.927,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711193811.8554347,1711193842.4150603
1711193842.4164646,47727.0,2854.058,26800.0,7213.634,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711193842.4164646,1711193872.9769392
1711193872.9779499,60905.0,1133.883,23660.0,4761.489,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.950819672131148, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.950819672131148, 'root--mongodb-geo': 8.950819672131148, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.950819672131148, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711193872.9779499,1711193903.5623438
1711193903.5843725,67258.0,609.419,15270.0,2418.023,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.9, 'root--memcached-rate': 8.866666666666667, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.966666666666667, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.933333333333334, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.816666666666666, 'root--search': 8.0, 'root--user': 8.0}",1711193903.5843725,1711193933.6698925
1711193933.6710465,51119.0,26.315,126.65,29.892,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711193933.6710465,1711193964.216928
1711193964.2183511,53537.0,114.196,1620.0,342.795,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.868852459016393, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711193964.2183511,1711193994.7756448
1711193994.7770615,49192.0,1452.317,12610.0,3321.311,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711193994.7770615,1711194024.846078
1711194024.8480098,42645.0,4376.463,9960.0,3183.228,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711194024.8480098,1711194055.4063616
1711194055.4079,45398.0,2303.564,28260.0,5818.072,"{'root--consul': 8.59016393442623, 'root--frontend': 8.229508196721312, 'root--geo': 8.0, 'root--jaeger': 8.229508196721312, 'root--memcached-profile': 8.229508196721312, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.672131147540984, 'root--mongodb-profile': 8.672131147540984, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.639344262295081, 'root--mongodb-user': 8.0, 'root--profile': 8.262295081967213, 'root--rate': 8.262295081967213, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.524590163934427, 'root--user': 8.0}",1711194055.4079,1711194085.9677172
1711194085.969199,31438.0,4553.095,24400.0,6749.417,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711194085.969199,1711194116.5431397
1711194116.5445201,33260.0,2469.65,4460.0,920.904,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711194116.5445201,1711194147.106996
1711194147.1083465,34339.0,8366.248,22610.0,5311.366,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711194147.1083465,1711194177.6760669
1711194177.7083206,30887.0,934.64,1950.0,474.741,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711194177.7083206,1711194208.2847598
1711194208.2861853,31801.0,9693.348,27740.0,5525.72,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.35, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.466666666666667, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.466666666666667, 'root--mongodb-recommendation': 8.383333333333333, 'root--mongodb-reservation': 8.466666666666667, 'root--mongodb-user': 8.383333333333333, 'root--profile': 8.233333333333333, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.466666666666667, 'root--user': 8.0}",1711194208.2861853,1711194238.3643239
1711194238.3656747,56572.0,487.325,16830.0,2624.014,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711194238.3656747,1711194268.9183958
1711194268.9197915,44091.0,37.464,149.76,40.691,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711194268.9197915,1711194299.5077074
1711194299.5090547,73277.0,47.921,329.98,73.929,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711194299.5090547,1711194329.565242
1711194329.5662591,78192.0,1340.851,26740.0,5249.216,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 7.916666666666667, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 8.0}",1711194329.5662591,1711194359.6216254
1711194359.6226234,77778.0,781.357,3490.0,982.618,"{'root--consul': 8.737704918032787, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.081967213114755, 'root--memcached-profile': 8.737704918032787, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.114754098360656, 'root--mongodb-recommendation': 8.737704918032787, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.049180327868852, 'root--recommendation': 8.147540983606557, 'root--reservation': 8.770491803278688, 'root--search': 8.0, 'root--user': 8.0}",1711194359.6226234,1711194390.1772716
1711194390.1785748,78559.0,21.814,129.02,29.918,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 8.901639344262295, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711194390.1785748,1711194420.7287529
1711194420.7301648,86393.0,44.078,290.56,67.264,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711194420.7301648,1711194450.7909777
1711194450.7920794,81378.0,723.704,17350.0,3028.128,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711194450.7920794,1711194481.3625312
1711194481.3639252,85094.0,373.261,20140.0,2564.326,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711194481.3639252,1711194511.4309423
1711194511.4319117,82945.0,337.182,10120.0,1754.017,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711194511.4319117,1711194541.507729
1711194541.5087004,83817.0,15.77,104.19,23.85,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 8.783333333333333, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.783333333333333, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.033333333333333, 'root--profile': 8.033333333333333, 'root--rate': 8.033333333333333, 'root--recommendation': 8.033333333333333, 'root--reservation': 8.0, 'root--search': 8.633333333333333, 'root--user': 8.7}",1711194541.5087004,1711194571.5710483
1711194571.5720315,77197.0,1301.334,25800.0,5234.838,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 9.0}",1711194571.5720315,1711194601.6204944
1711194601.6214707,80976.0,28.728,160.64,39.255,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 9.0}",1711194601.6214707,1711194631.6957781
1711194631.696906,83064.0,544.834,24120.0,3333.064,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 9.0}",1711194631.696906,1711194661.7469516
1711194661.747951,81059.0,22.643,140.67,34.372,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 9.0, 'root--user': 9.0}",1711194661.747951,1711194692.3023498
1711194692.3037448,86475.0,733.882,15000.0,2699.965,"{'root--consul': 8.360655737704919, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.344262295081966, 'root--memcached-profile': 8.344262295081966, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.508196721311476, 'root--mongodb-profile': 8.344262295081966, 'root--mongodb-rate': 8.344262295081966, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.508196721311476, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 8.573770491803279, 'root--search': 9.0, 'root--user': 9.0}",1711194692.3037448,1711194722.8525066
1711194722.8544436,80953.0,17.82,98.43,22.932,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 9.0}",1711194722.8544436,1711194753.4140272
